Matricule;Annee;Mois;Statut;Indice;NBI;Libelle;Code;Heures;Heures.Sup.;Temps.de.travail;quotite.moyenne.orig;Base;Nb.Unite;Taux;Montant;Debut;Fin;Type;Service;Emploi;Grade;quotite;quotite.moyenne;Annee.rappel;Mois.rappel
012173;2012;3;TITULAIRE;335;0;HEURES SUPPL.  = 14 H;1900;156,67;7,5;100;1;12,78;0;3;38,34;;2012-02-29;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2012;3;TITULAIRE;335;0;HEURES SUPPL. DE NUIT;1930;156,67;7,5;100;1;25,57;0;2;51,14;;2012-02-29;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2012;5;TITULAIRE;335;0;HEURES SUPPL.  = 14 H;1900;154,67;5,5;100;1;12,78;0;3;38,34;;2012-04-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2012;8;TITULAIRE;335;0;HEURES SUPPL. DIMANCHE JF;1920;152,67;11,5;100;1;21,31;0;1;21,31;;2012-07-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2012;9;TITULAIRE;335;0;HEURES SUPPL. DIMANCHE JF;1920;153,17;4;100;1;21,31;0;1,5;31,97;;2012-08-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2013;3;TITULAIRE;345;0;HEURES SUPPL.  = 14 H;1900;156,67;7,5;100;1;13,17;0;5;65,85;;2013-02-28;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2013;8;TITULAIRE;345;0;HEURES SUPPL.  = 14 H;1900;153,67;4,5;100;1;13,17;0;2;26,34;;2013-07-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2013;9;TITULAIRE;345;0;HEURES SUPPL.  = 14 H;1900;155,17;6;100;1;13,17;0;3,5;46,1;;2013-08-31;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2013;10;TITULAIRE;345;0;HEURES SUPPL.  = 14 H;1900;165,67;19;100;1;13,17;0;7;92,19;;2013-09-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012173;2013;10;TITULAIRE;345;0;HEURES SUPPL. DIMANCHE JF;1920;165,67;19;100;1;21,94;0;7;153,58;;2013-09-30;R;EQUIPES TERRAIN;ADJT TECHNIQUE 1 CL;ADJT TECHNIQUE 1 CL;1;1;;
012175;2009;2;TITULAIRE;346;0;HEURES SUPPL.  = 14 H;1900;161,42;13,75;100;1;13,03;0;6,75;87,95;;2009-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2009;2;TITULAIRE;346;0;HEURES SUPPL. DE NUIT;1930;161,42;13,75;100;1;22,31;0;3;66,93;;2009-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2009;3;TITULAIRE;346;0;HEURES SUPPL.  = 14 H;1900;156,17;4,5;100;1;13,03;0;4,5;58,64;;2009-02-28;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2009;9;TITULAIRE;346;0;HEURES SUPPL.  = 14 H;1900;154,67;3;100;1;13,1;0;3;39,3;;2009-08-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2009;10;TITULAIRE;346;0;HEURES SUPPL. DIMANCHE JF;1920;155,67;4;100;1;18,69;0;4;74,76;;2009-09-30;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;1;TITULAIRE;347;0;HEURES SUPPL.  = 14 H;1900;151,67;7;100;1;0,04;0;3;0,12;;2009-08-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;1;TITULAIRE;347;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;7;100;1;0,05;0;4;0,2;;2009-09-30;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;2;TITULAIRE;347;0;HEURES SUPPL.  = 14 H;1900;157,67;6;100;1;13,18;0;4,5;59,31;;2010-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;2;TITULAIRE;347;0;HEURES SUPPL. DE NUIT;1930;157,67;6;100;1;26,35;0;1,5;39,53;;2010-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;3;TITULAIRE;347;0;HEURES SUPPL.  = 14 H;1900;164,67;13;100;1;13,18;0;11;144,98;;2010-02-28;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;3;TITULAIRE;347;0;HEURES SUPPL. DE NUIT;1930;164,67;13;100;1;26,35;0;2;52,7;;2010-02-28;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;4;TITULAIRE;360;0;HEURES SUPPL.  = 14 H;1900;155,42;22,75;100;1;0,49;0;4,5;2,21;;2010-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;4;TITULAIRE;360;0;HEURES SUPPL.  = 14 H;1900;155,42;22,75;100;1;0,49;0;11;5,39;;2010-02-28;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;4;TITULAIRE;360;0;HEURES SUPPL.  = 14 H;1900;155,42;22,75;100;1;13,67;0;2,25;30,76;;2010-03-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;4;TITULAIRE;360;0;HEURES SUPPL. DE NUIT;1930;155,42;22,75;100;1;0,99;0;1,5;1,48;;2010-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;4;TITULAIRE;360;0;HEURES SUPPL. DE NUIT;1930;155,42;22,75;100;1;0,99;0;2;1,98;;2010-02-28;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;4;TITULAIRE;360;0;HEURES SUPPL. DE NUIT;1930;155,42;22,75;100;1;27,34;0;1,5;41,01;;2010-03-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2010;6;TITULAIRE;360;0;HEURES SUPPL. DIMANCHE JF;1920;155,67;8;100;1;22,78;0;4;91,12;;2010-05-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;1;TITULAIRE;360;0;HEURES SUPPL.  = 14 H;1900;157,67;10;100;1;13,74;0;4,5;61,83;;2010-12-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;2;TITULAIRE;360;0;HEURES SUPPL.  = 14 H;1900;158,67;7;100;1;13,74;0;2,5;34,35;;2011-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;2;TITULAIRE;360;0;HEURES SUPPL. DIMANCHE JF;1920;158,67;7;100;1;22,9;0;4;91,6;;2011-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;2;TITULAIRE;360;0;HEURES SUPPL. DE NUIT;1930;158,67;7;100;1;27,48;0;0,5;13,74;;2011-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;3;TITULAIRE;377;0;HEURES SUPPL.  = 14 H;1900;151,67;17;100;1;0,65;0;4,5;2,93;;2010-12-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;3;TITULAIRE;377;0;HEURES SUPPL.  = 14 H;1900;151,67;17;100;1;0,65;0;2,5;1,63;;2011-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;3;TITULAIRE;377;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;17;100;1;1,08;0;4;4,32;;2010-05-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;3;TITULAIRE;377;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;17;100;1;1,08;0;4;4,32;;2011-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;3;TITULAIRE;377;0;HEURES SUPPL. DE NUIT;1930;151,67;17;100;1;1,29;0;0,5;0,65;;2011-01-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;7;TITULAIRE;377;0;HEURES SUPPL.  = 14 H;1900;154,92;3,25;100;1;14,39;0;3,25;46,77;;2011-06-30;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;8;TITULAIRE;377;0;HEURES SUPPL. DIMANCHE JF;1920;155,67;4;100;1;23,98;0;4;95,92;;2011-07-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;9;TITULAIRE;377;0;HEURES SUPPL.  = 14 H;1900;155,67;4;100;1;14,39;0;4;57,56;;2011-08-31;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2011;12;TITULAIRE;377;0;HEURES SUPPL. DIMANCHE JF;1920;153,67;2;100;1;23,98;0;2;47,96;;2011-11-30;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2012;3;TITULAIRE;377;0;HEURES SUPPL.  = 14 H;1900;160,17;8,5;100;1;14,39;0;6,5;93,54;;2012-02-29;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2012;3;TITULAIRE;377;0;HEURES SUPPL. DE NUIT;1930;160,17;8,5;100;1;28,77;0;2;57,54;;2012-02-29;R;EQUIPE EXTERIEUR;ADJT.TECH.PRINC.1 CL;ADJT.TECH.PRINC.1 CL;1;1;;
012175;2012;4;TITULAIRE;394;0;HEURES SUPPL.  = 14 H;1900;154,92;3,25;100;1;14,39;0;3,25;46,77;;2012-03-31;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2012;6;TITULAIRE;394;0;HEURES SUPPL. DIMANCHE JF;1920;155,67;4;100;1;25,06;0;4;100,24;;2012-05-31;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2012;7;TITULAIRE;394;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;8;100;1;25,06;0;8;200,48;;2012-06-30;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2013;1;TITULAIRE;394;0;HEURES SUPPL. DIMANCHE JF;1920;157,67;6;100;1;25,06;0;6;150,36;;2012-12-31;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2013;3;TITULAIRE;394;0;HEURES SUPPL.  = 14 H;1900;165,17;13,5;100;1;15,04;0;7,5;112,8;;2013-02-28;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2013;3;TITULAIRE;394;0;HEURES SUPPL. DIMANCHE JF;1920;165,17;13,5;100;1;25,06;0;5;125,3;;2013-02-28;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2013;3;TITULAIRE;394;0;HEURES SUPPL. DE NUIT;1930;165,17;13,5;100;1;30,07;0;1;30,07;;2013-02-28;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2013;4;TITULAIRE;394;0;HEURES SUPPL.  = 14 H;1900;153,67;2;100;1;15,04;0;2;30,08;;2013-03-31;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012175;2013;5;TITULAIRE;394;0;HEURES SUPPL.  = 14 H;1900;156,17;4,5;100;1;15,04;0;4,5;67,68;;2013-04-30;R;EQUIPE EXTERIEUR;ADJT. TECH. PRINC. 1 CL;ADJT. TECH. PRINC. 1 CL;1;1;;
012179;2009;1;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;151,67;40;100;1;0,03;0;8;0,24;;2008-07-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2009;1;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;151,67;40;100;1;0,03;0;7;0,21;;2008-08-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2009;1;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;151,67;40;100;1;0,04;0;2;0,08;;2008-11-30;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2009;1;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;151,67;40;100;1;0,06;0;6;0,36;;2008-07-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2009;1;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;151,67;40;100;1;0,07;0;3,5;0,24;;2008-11-30;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2009;8;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;154,67;34;100;1;21,91;0;3;65,73;;2009-07-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2010;2;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;153,67;11;100;1;25,67;0;2;51,34;;2010-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2010;6;TITULAIRE;350;0;HEURES SUPPL.  = 14 H;1900;161,67;35;100;1;12,83;0;4;51,32;;2010-05-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2010;6;TITULAIRE;350;0;HEURES SUPPL. DE NUIT;1930;161,67;35;100;1;25,67;0;6;154,02;;2010-05-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2010;7;TITULAIRE;350;0;HEURES SUPPL.  = 14 H;1900;159,67;34;100;1;13,29;0;8;106,32;;2010-06-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2011;2;TITULAIRE;350;0;HEURES SUPPL.  = 14 H;1900;166,67;20;100;1;13,36;0;8;106,88;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2011;2;TITULAIRE;350;0;HEURES SUPPL. DIMANCHE JF;1920;166,67;20;100;1;22,26;0;6;133,56;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2011;2;TITULAIRE;350;0;HEURES SUPPL. DE NUIT;1930;166,67;20;100;1;26,71;0;1;26,71;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2012;12;TITULAIRE;350;0;HEURES SUPPL. DIMANCHE JF;1920;153,67;16;100;1;22,26;0;2;44,52;;2012-11-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2013;2;TITULAIRE;350;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;18,5;100;1;22,26;0;8;178,08;;2013-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2013;7;TITULAIRE;362;0;HEURES SUPPL.  = 14 H;1900;159,67;13,5;100;1;13,81;0;7;96,67;;2013-06-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2013;7;TITULAIRE;362;0;HEURES SUPPL. DE NUIT;1930;159,67;13,5;100;1;27,63;0;1;27,63;;2013-06-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2013;9;TITULAIRE;362;0;HEURES SUPPL.  = 14 H;1900;155,17;3,5;100;1;13,81;0;1;13,81;;2013-08-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2013;9;TITULAIRE;362;0;HEURES SUPPL. DE NUIT;1930;155,17;3,5;100;1;27,63;0;2,5;69,08;;2013-08-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2013;10;TITULAIRE;362;0;HEURES SUPPL.  = 14 H;1900;155,67;6;100;1;13,81;0;3;41,43;;2013-09-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012179;2013;10;TITULAIRE;362;0;HEURES SUPPL. DE NUIT;1930;155,67;6;100;1;27,63;0;1;27,63;;2013-09-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012181;2012;11;TITULAIRE;362;0;HEURES SUPPL.  = 14 H;1900;152,67;2;100;1;13,81;0;1;13,81;;2012-10-31;R;EQUIPE SERRES;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012181;2013;7;TITULAIRE;379;0;HEURES SUPPL.  = 14 H;1900;152,67;9;100;1;14,46;0;1;14,46;;2013-06-30;R;EQUIPE SERRES;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012181;2013;8;TITULAIRE;379;0;HEURES SUPPL.  = 14 H;1900;153,67;6;100;1;14,46;0;2;28,92;;2013-07-31;R;EQUIPE SERRES;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012181;2013;9;TITULAIRE;379;0;HEURES SUPPL.  = 14 H;1900;152,67;1;100;1;14,46;0;1;14,46;;2013-08-31;R;EQUIPE SERRES;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012182;2011;4;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;154,67;3;100;1;11,91;0;3;35,73;;2011-03-31;R;EQUIPE VILLE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2009;1;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;151,67;10,5;100;1;0,11;0;0,5;0,05;;2008-07-31;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2009;1;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;151,67;10,5;100;1;0,19;0;1,5;0,28;;2008-07-31;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2009;3;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;156,17;10;100;1;11,75;0;3;35,25;;2009-02-28;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2009;3;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;156,17;10;100;1;20,12;0;1,5;30,18;;2009-02-28;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2009;10;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;158,67;16;100;1;11,81;0;5;59,05;;2009-09-30;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2009;10;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;158,67;16;100;1;20,22;0;2;40,44;;2009-09-30;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2010;1;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;155,17;6;100;1;11,85;0;2;23,7;;2009-12-31;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012185;2010;1;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;155,17;6;100;1;23,69;0;1,5;35,54;;2009-12-31;R;EQUIPE D INTERVENTION;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012186;2009;1;TITULAIRE;305;0;HEURES SUPPL.  = 14 H;1900;151,67;3;100;1;0,08;0;1;0,08;;2008-10-31;R;SECT. CUISINE CENTRALE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012186;2009;1;TITULAIRE;305;0;HEURES SUPPL. DIMANCHE JF;1920;151,67;3;100;1;0,11;0;2;0,22;;2008-10-31;R;SECT. CUISINE CENTRALE;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012187;2009;9;TITULAIRE;312;0;HEURES SUPPL.  = 14 H;1900;154,67;3;100;1;11,81;0;2;23,62;;2009-08-31;R;EQUIPE DES STADES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012187;2009;9;TITULAIRE;312;0;HEURES SUPPL. DE NUIT;1930;154,67;3;100;1;20,22;0;1;20,22;;2009-08-31;R;EQUIPE DES STADES;ADJT TECHNIQUE 2 CL;ADJT TECHNIQUE 2 CL;1;1;;
012188;2009;1;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;151,67;11;100;1;0,04;0;2;0,08;;2008-11-30;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2009;1;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;151,67;11;100;1;0,07;0;3,5;0,24;;2008-11-30;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2009;2;TITULAIRE;338;0;HEURES SUPPL. DIMANCHE JF;1920;156,67;19;100;1;18,16;0;5;90,8;;2009-01-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2009;8;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;154,67;35,5;100;1;21,91;0;3;65,73;;2009-07-31;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2009;10;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;155,67;5;100;1;12,8;0;4;51,2;;2009-09-30;R;MUSEE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2010;2;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;158,17;15,5;100;1;25,67;0;6,5;166,86;;2010-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2010;4;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;155,67;26;100;1;12,83;0;4;51,32;;2010-03-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2010;5;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;155,67;5;100;1;12,83;0;4;51,32;;2010-04-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2010;6;TITULAIRE;338;0;HEURES SUPPL. DIMANCHE JF;1920;178,67;75;100;1;21,39;0;23;491,97;;2010-05-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2010;6;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;178,67;75;100;1;25,67;0;4;102,68;;2010-05-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2010;9;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;153,67;4;100;1;25,8;0;2;51,6;;2010-08-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2011;1;TITULAIRE;338;0;HEURES SUPPL. DIMANCHE JF;1920;153,67;16;100;1;21,5;0;2;43;;2010-12-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2011;2;TITULAIRE;338;0;HEURES SUPPL.  = 14 H;1900;166,67;20;100;1;12,9;0;8;103,2;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2011;2;TITULAIRE;338;0;HEURES SUPPL. DIMANCHE JF;1920;166,67;20;100;1;21,5;0;6;129;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2011;2;TITULAIRE;338;0;HEURES SUPPL. DE NUIT;1930;166,67;20;100;1;25,8;0;1;25,8;;2011-01-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2011;6;TITULAIRE;350;0;HEURES SUPPL.  = 14 H;1900;152,67;1;100;1;13,36;0;1;13,36;;2011-05-31;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2012;12;TITULAIRE;350;0;HEURES SUPPL. DIMANCHE JF;1920;153,67;16;100;1;22,26;0;2;44,52;;2012-11-30;R;SECTEUR TECHNIQUE;AGENT DE MAITRISE;AGENT DE MAITRISE;1;1;;
012188;2013;2;TITULAIRE;375;0;HEURES SUPPL. DIMANCHE JF;1920;159,67;18,5;100;1;23,85;0;8;190,8;;2013-01-31;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
012188;2013;7;TITULAIRE;375;0;HEURES SUPPL.  = 14 H;1900;159,67;13,5;100;1;14,31;0;7;100,17;;2013-06-30;R;SECTEUR TECHNIQUE;AGENT MAITRISE PRINCIPAL;AGENT MAITRISE PRINCIPAL;1;1;;
